super_region_id,region_id,national_id,location_id,lam_intercept,lam_trend,gprior_sd_intercept,gprior_sd_trend,age_scale,gamma_age,gamma_year,nugget,lam
158,159,163,44540,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
166,174,180,44793,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44794,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44795,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44796,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44797,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44798,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44799,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,180,44800,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
64,70,72,44850,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
64,70,72,44851,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
166,174,179,44852,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44853,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44854,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44855,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44856,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44857,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44859,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44860,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44861,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,44862,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
137,138,142,44864,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44865,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44866,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44867,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44868,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44869,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44870,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44871,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44872,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44873,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44874,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44875,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44876,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44877,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44878,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44879,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44880,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44881,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44882,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44883,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44884,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44885,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44886,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44887,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44888,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44889,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44890,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44891,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44892,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44893,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
137,138,142,44894,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44903,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44904,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44905,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44906,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44907,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44908,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44909,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44910,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44911,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44912,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44913,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44914,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44915,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44916,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44917,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44918,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44919,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44920,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44921,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44922,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44923,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44924,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44925,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44926,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44927,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44928,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44929,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44930,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44931,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44932,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44933,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,63,44934,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44935,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44936,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44937,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44938,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,63,44939,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44940,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44941,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44942,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44943,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44944,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44945,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44946,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44947,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44948,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44949,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44950,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44951,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44952,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44953,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44954,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44955,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44956,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44957,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44958,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44959,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44960,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44961,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44962,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44963,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44964,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44965,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44966,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44967,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44968,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44969,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44970,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44971,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44972,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44973,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44974,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44975,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44976,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44977,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44978,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44979,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44980,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44981,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44982,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44983,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44984,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44985,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44986,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,62,44987,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,56,63,50559,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
64,73,90,53432,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
4,9,16,53533,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53534,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53535,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53536,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53537,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53538,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53539,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53540,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53541,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53542,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53543,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53544,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53545,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53546,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53547,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53548,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53549,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53550,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53551,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53552,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53553,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53554,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53555,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53556,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53557,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53558,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53559,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53560,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53561,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53562,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53563,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53564,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53565,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53566,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53567,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53568,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53569,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53570,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53571,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53572,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53573,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53574,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53575,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53576,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53577,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53578,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53579,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53580,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53581,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53582,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53583,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53584,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53585,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53586,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53587,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53588,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53589,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53590,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53591,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53592,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53593,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53594,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53595,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53596,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53597,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53598,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53599,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53600,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53601,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53602,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53603,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53604,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53605,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53606,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53607,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53608,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53609,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53610,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53611,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53612,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53613,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
4,9,16,53614,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53615,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53616,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53617,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53618,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53619,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53620,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
158,159,165,53621,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53660,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53661,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53662,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53663,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53664,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53665,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53666,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53667,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53668,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53669,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53670,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53671,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53672,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53673,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53674,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
31,42,51,53675,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,20.0
64,73,90,60132,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
64,73,90,60133,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
64,73,90,60134,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
64,73,90,60135,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
64,73,90,60136,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
64,73,90,60137,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,5.0
166,174,179,60908,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,94364,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
166,174,179,95069,50.0,,1.0,1.0,0.1,8.0,12.0,1e-06,50.0
