nid,exclude,study_id,author,text_description,first_dose_only,source,location_id,location_id2,location_name,location_name2,interval between doses,vac_before_booster,vaccine_developer,vaccine_candidate,vaccine_type,variant,variant_b1351,symptom_severity,symptom_severity_description,severity,IHME_symptom_classification,severe_vs_all,severe,moderate,mild,asymptomatic,sex_id,age_start,age_end,age_mean,over_65,is_main_analysis,is_sub_analysis,sample_size,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,Period reported in the study,events_vaccine,events_control,ss_vaccine,ss_control,hiv_flag,obesity_flag,comorbidity_flag,ethnicity_flag,race_flag,dose_flag,high_risk_flag,infectious_flag,notes,extractor_id
,0,1003,Chiew C,SSRN- Pfizer VE adolescents singapore,0,https://deliverypdf.ssrn.com/delivery.php?ID=617022022121092094086027010072080028016053089047061003065024085088085103029008067066100029017023042116110120107115089113127089012054046028049083085079116102089126101062069008103126064097106117117104089064102090071103116006004079007104098074075127020001&EXT=pdf&INDEX=TRUE,69,69,Singapore,Singapore delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",all PCR-confirmed COVID-19 infection that presented with symptoms at the time of testing,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,18,,0,,,,0.56,0.5,0.63,0,0,,14,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 17+ weeks will be included as 18-22 for sake of the analysis,han20
,0,1003,Chiew C,SSRN- Pfizer VE adolescents singapore,0,https://deliverypdf.ssrn.com/delivery.php?ID=617022022121092094086027010072080028016053089047061003065024085088085103029008067066100029017023042116110120107115089113127089012054046028049083085079116102089126101062069008103126064097106117117104089064102090071103116006004079007104098074075127020001&EXT=pdf&INDEX=TRUE,69,69,Singapore,Singapore delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",all PCR-confirmed COVID-19 infection that presented with symptoms at the time of testing,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,18,,0,,,,0.53,0.05,0.78,0,0,,18,22,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 17+ weeks will be included as 18-22 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.7,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,12,16,,0,,,,0.52,0.489,0.552,0,0,,0,2,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 25+ weeks will be included as 26-30 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.7,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,12,16,,0,,,,0.85,0.84,0.864,0,0,,2,12,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 25+ weeks will be included as 26-30 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,12,16,,0,,,,0.75,0.71,0.79,0,0,,13,21,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 25+ weeks will be included as 26-30 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,12,16,,0,,,,0.586,0.526,0.64,0,0,,22,26,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 21+ weeks will be included as 22-26 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.7,,"Mild, Moderate + severe",all PCR-confirmed COVID-19 infection that presented with symptoms at the time of testing,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,16,,0,,,,0.556,0.516,0.593,0,0,,0,2,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 25+ weeks will be included as 26-30 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.7,,"Mild, Moderate + severe",all PCR-confirmed COVID-19 infection that presented with symptoms at the time of testing,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,16,,0,,,,0.9,0.89,0.91,0,0,,2,12,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 25+ weeks will be included as 26-30 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",all PCR-confirmed COVID-19 infection that presented with symptoms at the time of testing,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,16,,0,,,,0.78,0.727,0.82,0,0,,13,21,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 25+ weeks will be included as 26-30 for sake of the analysis,han20
,0,537,Prunas O,medrix- Pfizer VE adolescents Israel,0,https://www.medrxiv.org/content/10.1101/2022.01.04.22268776v1.full.pdf,85,85,Israel,Israel delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe",all PCR-confirmed COVID-19 infection that presented with symptoms at the time of testing,Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,12,16,,0,,,,0.646,0.57,0.703,0,0,,22,26,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,the study time ended at 21+ weeks will be included as 22-26 for sake of the analysis,han20
,0,538,Petras M,Pfizer VE Czech cohort study 8 months follow up,0,https://www.mdpi.com/2076-393X/10/1/9/htm#app1-vaccines-10-00009,47,47,Czechia,Czech delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,30,60,,0,,,,0.962,0.916,0.987,0,0,,0,3,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age start  <= 30, Age end >= 60.",han20
,0,538,Petras M,Pfizer VE Czech cohort study 8 months follow up,0,https://www.mdpi.com/2076-393X/10/1/9/htm#app1-vaccines-10-00009,47,47,Czechia,Czech delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,30,60,,0,,,,0.902,0.815,0.957,0,0,,4,7,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age start  <= 30, Age end >= 60.",han20
,0,538,Petras M,Pfizer VE Czech cohort study 8 months follow up,0,https://www.mdpi.com/2076-393X/10/1/9/htm#app1-vaccines-10-00009,47,47,Czechia,Czech delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,30,60,,0,,,,0.754,0.408,0.942,0,0,,8,13,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age start  <= 30, Age end >= 60.",han20
,0,538,Petras M,Pfizer VE Czech cohort study 8 months follow up,0,https://www.mdpi.com/2076-393X/10/1/9/htm#app1-vaccines-10-00009,47,47,Czechia,Czech delta,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection regardless of symptoms,infection,infection,,1,1,1,1,3,30,60,,0,,,,0.65,0,0.966,0,0,,14,23,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age start  <= 30, Age end >= 60.",han20
,0,1004,Bruxvoort K,BMJ- KPSC delta VE,0,https://www.bmj.com/content/375/bmj-2021-068848,102,102,United States,US delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,18,75,,0,,,,0.941,0.905,0.963,0,0,,2,8,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,Age end >= 75.,han20
,0,1004,Bruxvoort K,BMJ- KPSC delta VE,0,https://www.bmj.com/content/375/bmj-2021-068848,102,102,United States,US delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,18,75,,0,,,,0.887,0.85,0.915,0,0,,9,12,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,Age end >= 75.,han20
,0,1004,Bruxvoort K,BMJ- KPSC delta VE,0,https://www.bmj.com/content/375/bmj-2021-068848,102,102,United States,US delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,18,75,,0,,,,0.859,0.811,0.895,0,0,,13,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,Age end >= 75.,han20
,0,1004,Bruxvoort K,BMJ- KPSC delta VE,0,https://www.bmj.com/content/375/bmj-2021-068848,102,102,United States,US delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,18,75,,0,,,,0.77,0.691,0.829,0,0,,18,21,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,Age end >= 75.,han20
,0,1004,Bruxvoort K,BMJ- KPSC delta VE,0,https://www.bmj.com/content/375/bmj-2021-068848,102,102,United States,US delta,0,,Moderna,mRNA-1273,mRNA,B.1.617.2,,infection,all PCR-confirmed COVID-19 infection,infection,infection,,1,1,1,1,3,18,75,,0,,,,0.8,0.702,0.866,0,0,,22,25,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,Age end >= 75.,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.68,0.63,0.72,0,0,,0,1,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.57,0.55,0.6,0,0,,2,3,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.5,0.48,0.52,0,0,,4,5,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.48,0.47,0.5,0,0,,6,7,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.34,0.31,0.36,0,0,,8,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.2,0.16,0.23,0,0,,10,11,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,5,11,,0,,,,0.2,0.06,0.16,0,0,,12,13,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.85,0.84,0.86,0,0,,0,1,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.82,0.81,0.83,0,0,,2,3,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.66,0.64,0.67,0,0,,4,5,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.57,0.56,0.58,0,0,,6,7,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.55,0.54,0.56,0,0,,8,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.53,0.52,0.54,0,0,,10,11,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.5,0.48,0.51,0,0,,12,13,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.5,0.48,0.52,0,0,,14,15,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,infection,"COVID-19 cases, defined as positive NAAT or antigen results reported to ECLRS",infection,infection,,1,1,1,1,3,12,17,,0,,,,0.51,0.48,0.54,0,0,,16,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.99,-1.89,0.99,0,0,,0,1,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.73,-0.07,0.97,0,0,,2,3,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.82,0.45,0.96,0,0,,4,5,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.74,0.36,0.96,0,0,,6,7,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.68,0.28,0.91,0,0,,8,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.46,-0.15,0.77,0,0,,10,11,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 5-11,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,5,11,,0,,,,0.48,-0.12,0.75,0,0,,12,13,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.94,0.76,0.99,0,0,,0,1,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.95,0.64,0.99,0,0,,2,3,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.85,0.63,0.95,0,0,,4,5,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.78,0.63,0.88,0,0,,6,7,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.74,0.61,0.84,0,0,,8,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.74,0.63,0.82,0,0,,10,11,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.75,0.64,0.86,0,0,,12,13,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.75,0.61,0.83,0,0,,14,15,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,0,540,Dorabawila V,medrix- Omicron VE among children 5-11 and 12-17 New York,0,https://www.medrxiv.org/content/10.1101/2022.02.25.22271454v1.full.pdf,102,102,United States,US Omicron hosp 12-17,0,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.1.529.1,,severe,New COVID-19 admissions as reported in HERDS,hosp,severe,,1,0,0,0,3,12,17,,0,,,,0.73,0.53,0.87,0,0,,16,17,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,,han20
,1,541,Andrews N,NEJM- UKHSA VE Omicron vs delta,0,https://khub.net/web/phe-national/public-library/-/document_library/v2WsRK3ZlEig/view_file/573844935?_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect=https%3A%2F%2Fkhub.net%3A443%2Fweb%2Fphe-national%2Fpublic-library%2F-%2Fdocument_library%2Fv2WsRK3ZlEig%2Fview%2F430986542%3F_com_liferay_document_library_web_portlet_DLPortlet_INSTANCE_v2WsRK3ZlEig_redirect%3Dhttps%253A%252F%252Fkhub.net%253A443%252Fweb%252Fphe-national%252Fpublic-library%252F-%252Fdocument_library%252Fv2WsRK3ZlEig%252Fview%252F174090192,95,95,United Kingdom,UK delta,1,,Pfizer & BioNTech,BNT162b2,mRNA,B.1.617.2,,"Mild, Moderate + severe","Positive SARS-CoV-2 Testing Polymerase-chain-reaction (PCR) to anyone with symptoms consistent with COVID-19 (high temperature, new continuous cough, or loss or change in sense of smell or taste)",Symptomatic,"Mild, Moderate + Severe",,1,1,1,0,3,16,60,,0,,,,0.882,0.855,0.884,0,0,,2,9,Weeks after second dose,,,,,0,0,0,0,0,0,0,0,"Age end >=60, last interval was included as 25+ in the study we specified the end as 29 weeks for sake of the analysis",han20
