location_id,sex_id,year_id,outcome
4661,1,1995,epilepsy
4661,1,1995,long_modsev
4661,1,2000,epilepsy
4661,1,2000,long_modsev
4661,1,2005,epilepsy
4661,1,2005,long_modsev
4661,1,2010,epilepsy
4661,1,2010,long_modsev
4661,1,2015,epilepsy
4661,1,2015,long_modsev
4661,1,2017,epilepsy
4661,1,2017,long_modsev
4661,1,2019,epilepsy
4661,1,2019,long_modsev
4661,2,1990,epilepsy
4661,2,1990,long_modsev
4661,2,1995,epilepsy
4661,2,1995,long_modsev
4661,2,2000,epilepsy
4661,2,2000,long_modsev
4661,2,2005,epilepsy
4661,2,2005,long_modsev
4661,2,2010,epilepsy
4661,2,2010,long_modsev
4661,2,2015,epilepsy
4661,2,2015,long_modsev
4661,2,2017,epilepsy
4661,2,2017,long_modsev
4661,2,2019,epilepsy
4661,2,2019,long_modsev
4662,1,1990,epilepsy
4662,1,1990,long_modsev
4662,1,1995,epilepsy
4662,1,1995,long_modsev
4662,1,2000,epilepsy
4662,1,2000,long_modsev
4662,1,2005,epilepsy
4662,1,2005,long_modsev
4662,1,2010,epilepsy
4662,1,2010,long_modsev
4662,1,2015,epilepsy
4662,1,2015,long_modsev
4662,1,2017,epilepsy
4662,1,2017,long_modsev
4662,1,2019,epilepsy
4662,1,2019,long_modsev
4662,2,1990,epilepsy
4662,2,1990,long_modsev
4662,2,1995,epilepsy
4662,2,1995,long_modsev
4662,2,2000,epilepsy
4662,2,2000,long_modsev
4662,2,2005,epilepsy
4662,2,2005,long_modsev
4662,2,2010,epilepsy
4662,2,2010,long_modsev
4662,2,2015,epilepsy
4662,2,2015,long_modsev
4662,2,2017,epilepsy
4662,2,2017,long_modsev
4662,2,2019,epilepsy
4662,2,2019,long_modsev
4663,1,1990,epilepsy
4663,1,1990,long_modsev
4663,1,1995,epilepsy
4663,1,1995,long_modsev
4663,1,2000,epilepsy
4663,1,2000,long_modsev
4663,1,2005,epilepsy
4663,1,2005,long_modsev
4663,1,2010,epilepsy
4663,1,2010,long_modsev
4663,1,2015,epilepsy
4663,1,2015,long_modsev
4663,1,2017,epilepsy
4663,1,2017,long_modsev
4663,1,2019,epilepsy
4663,1,2019,long_modsev
4663,2,1990,epilepsy
4663,2,1990,long_modsev
4663,2,1995,epilepsy
4663,2,1995,long_modsev
4663,2,2000,epilepsy
4663,2,2000,long_modsev
4663,2,2005,epilepsy
4663,2,2005,long_modsev
4663,2,2010,epilepsy
4663,2,2010,long_modsev
4663,2,2015,epilepsy
4663,2,2015,long_modsev
4663,2,2017,epilepsy
4663,2,2017,long_modsev
4663,2,2019,epilepsy
4663,2,2019,long_modsev
4664,1,1990,epilepsy
4664,1,1990,long_modsev
4664,1,1995,epilepsy
4664,1,1995,long_modsev
4664,1,2000,epilepsy
4664,1,2000,long_modsev
4664,1,2005,epilepsy
4664,1,2005,long_modsev
4664,1,2010,epilepsy
4664,1,2010,long_modsev
4664,1,2015,epilepsy
4664,1,2015,long_modsev
4664,1,2017,epilepsy
4664,1,2017,long_modsev
4664,1,2019,epilepsy
4664,1,2019,long_modsev
4664,2,1990,epilepsy
4664,2,1990,long_modsev
4664,2,1995,epilepsy
4664,2,1995,long_modsev
4664,2,2000,epilepsy
4664,2,2000,long_modsev
4664,2,2005,epilepsy
4664,2,2005,long_modsev
4664,2,2010,epilepsy
4664,2,2010,long_modsev
4664,2,2015,epilepsy
4664,2,2015,long_modsev
4664,2,2017,epilepsy
4664,2,2017,long_modsev
4664,2,2019,epilepsy
4664,2,2019,long_modsev
4665,1,1990,epilepsy
4665,1,1990,long_modsev
4665,1,1995,epilepsy
4665,1,1995,long_modsev
4665,1,2000,epilepsy
4665,1,2000,long_modsev
4665,1,2005,epilepsy
4665,1,2005,long_modsev
4665,1,2010,epilepsy
4665,1,2010,long_modsev
4665,1,2015,epilepsy
4665,1,2015,long_modsev
4665,1,2017,epilepsy
4665,1,2017,long_modsev
4665,1,2019,epilepsy
4665,1,2019,long_modsev
4665,2,1990,epilepsy
4665,2,1990,long_modsev
4665,2,1995,epilepsy
4665,2,1995,long_modsev
4665,2,2000,epilepsy
4665,2,2000,long_modsev
4665,2,2005,epilepsy
4665,2,2005,long_modsev
4665,2,2010,epilepsy
4665,2,2010,long_modsev
4665,2,2015,epilepsy
4665,2,2015,long_modsev
4665,2,2017,epilepsy
4665,2,2017,long_modsev
4665,2,2019,epilepsy
4665,2,2019,long_modsev
4666,1,1990,epilepsy
4666,1,1990,long_modsev
4666,1,1995,epilepsy
4666,1,1995,long_modsev
4666,1,2000,epilepsy
4666,1,2000,long_modsev
4666,1,2005,epilepsy
4666,1,2005,long_modsev
4666,1,2010,epilepsy
4666,1,2010,long_modsev
4666,1,2015,epilepsy
4666,1,2015,long_modsev
4666,1,2017,epilepsy
4666,1,2017,long_modsev
4666,1,2019,epilepsy
4666,1,2019,long_modsev
4666,2,1990,epilepsy
4666,2,1990,long_modsev
4666,2,1995,epilepsy
4666,2,1995,long_modsev
4666,2,2000,epilepsy
4666,2,2000,long_modsev
4666,2,2005,epilepsy
4666,2,2005,long_modsev
4666,2,2010,epilepsy
4666,2,2010,long_modsev
4666,2,2015,epilepsy
4666,2,2015,long_modsev
4666,2,2017,epilepsy
4666,2,2017,long_modsev
4666,2,2019,epilepsy
4666,2,2019,long_modsev
4667,1,1990,epilepsy
4667,1,1990,long_modsev
4667,1,1995,epilepsy
4667,1,1995,long_modsev
4667,1,2000,epilepsy
4667,1,2000,long_modsev
4667,1,2005,epilepsy
4667,1,2005,long_modsev
4667,1,2010,epilepsy
4667,1,2010,long_modsev
4667,1,2015,epilepsy
4667,1,2015,long_modsev
4667,1,2017,epilepsy
4667,1,2017,long_modsev
4667,1,2019,epilepsy
4667,1,2019,long_modsev
4667,2,1990,epilepsy
4667,2,1990,long_modsev
4667,2,1995,epilepsy
4667,2,1995,long_modsev
4667,2,2000,epilepsy
4667,2,2000,long_modsev
4667,2,2005,epilepsy
4667,2,2005,long_modsev
4667,2,2010,epilepsy
4667,2,2010,long_modsev
4667,2,2015,epilepsy
4667,2,2015,long_modsev
4667,2,2017,epilepsy
4667,2,2017,long_modsev
4667,2,2019,epilepsy
4667,2,2019,long_modsev
4668,1,1990,epilepsy
4668,1,1990,long_modsev
4668,1,1995,epilepsy
4668,1,1995,long_modsev
4668,1,2000,epilepsy
4668,1,2000,long_modsev
4668,1,2005,epilepsy
4668,1,2005,long_modsev
4668,1,2010,epilepsy
4668,1,2010,long_modsev
4668,1,2015,epilepsy
4668,1,2015,long_modsev
4668,1,2017,epilepsy
4668,1,2017,long_modsev
4668,1,2019,epilepsy
4668,1,2019,long_modsev
4668,2,1990,epilepsy
4668,2,1990,long_modsev
4668,2,1995,epilepsy
4668,2,1995,long_modsev
4668,2,2000,epilepsy
4668,2,2000,long_modsev
4668,2,2005,epilepsy
4668,2,2005,long_modsev
4668,2,2010,epilepsy
4668,2,2010,long_modsev
4668,2,2015,epilepsy
4668,2,2015,long_modsev
4668,2,2017,epilepsy
4668,2,2017,long_modsev
4668,2,2019,epilepsy
4668,2,2019,long_modsev
4669,1,1990,epilepsy
4669,1,1990,long_modsev
4669,1,1995,epilepsy
4669,1,1995,long_modsev
4669,1,2000,epilepsy
4669,1,2000,long_modsev
4669,1,2005,epilepsy
4669,1,2005,long_modsev
4669,1,2010,epilepsy
4669,1,2010,long_modsev
4669,1,2015,epilepsy
4669,1,2015,long_modsev
4669,1,2017,epilepsy
4669,1,2017,long_modsev
4669,1,2019,epilepsy
4669,1,2019,long_modsev
4669,2,1990,epilepsy
4669,2,1990,long_modsev
4669,2,1995,epilepsy
4669,2,1995,long_modsev
4669,2,2000,epilepsy
4669,2,2000,long_modsev
4669,2,2005,epilepsy
4669,2,2005,long_modsev
4669,2,2010,epilepsy
4669,2,2010,long_modsev
4669,2,2015,epilepsy
4669,2,2015,long_modsev
4669,2,2017,epilepsy
4669,2,2017,long_modsev
4669,2,2019,epilepsy
4669,2,2019,long_modsev
4670,1,1990,epilepsy
4670,1,1990,long_modsev
4670,1,1995,epilepsy
4670,1,1995,long_modsev
4670,1,2000,epilepsy
4670,1,2000,long_modsev
4670,1,2005,epilepsy
4670,1,2005,long_modsev
4670,1,2010,epilepsy
4670,1,2010,long_modsev
4670,1,2015,epilepsy
4670,1,2015,long_modsev
4670,1,2017,epilepsy
4670,1,2017,long_modsev
4670,1,2019,epilepsy
4670,1,2019,long_modsev
4670,2,1990,epilepsy
4670,2,1990,long_modsev
4670,2,1995,epilepsy
4670,2,1995,long_modsev
4670,2,2000,epilepsy
4670,2,2000,long_modsev
4670,2,2005,epilepsy
4670,2,2005,long_modsev
4670,2,2010,epilepsy
4670,2,2010,long_modsev
4670,2,2015,epilepsy
4670,2,2015,long_modsev
4670,2,2017,epilepsy
4670,2,2017,long_modsev
4670,2,2019,epilepsy
4670,2,2019,long_modsev
4671,1,1990,epilepsy
4671,1,1990,long_modsev
4671,1,1995,epilepsy
4671,1,1995,long_modsev
4671,1,2000,epilepsy
4671,1,2000,long_modsev
4671,1,2005,epilepsy
4671,1,2005,long_modsev
4671,1,2010,epilepsy
4671,1,2010,long_modsev
4671,1,2015,epilepsy
4671,1,2015,long_modsev
4671,1,2017,epilepsy
4671,1,2017,long_modsev
4671,1,2019,epilepsy
4671,1,2019,long_modsev
4671,2,1990,epilepsy
4671,2,1990,long_modsev
4671,2,1995,epilepsy
4671,2,1995,long_modsev
4671,2,2000,epilepsy
4671,2,2000,long_modsev
4671,2,2005,epilepsy
4671,2,2005,long_modsev
4671,2,2010,epilepsy
4671,2,2010,long_modsev
4671,2,2015,epilepsy
4671,2,2015,long_modsev
4671,2,2017,epilepsy
4671,2,2017,long_modsev
4671,2,2019,epilepsy
4671,2,2019,long_modsev
4672,1,1990,epilepsy
4672,1,1990,long_modsev
4672,1,1995,epilepsy
4672,1,1995,long_modsev
4672,1,2000,epilepsy
4672,1,2000,long_modsev
4672,1,2005,epilepsy
4672,1,2005,long_modsev
4672,1,2010,epilepsy
4672,1,2010,long_modsev
4672,1,2015,epilepsy
4672,1,2015,long_modsev
4672,1,2017,epilepsy
4672,1,2017,long_modsev
4672,1,2019,epilepsy
4672,1,2019,long_modsev
4672,2,1990,epilepsy
4672,2,1990,long_modsev
4672,2,1995,epilepsy
4672,2,1995,long_modsev
4672,2,2000,epilepsy
4672,2,2000,long_modsev
4672,2,2005,epilepsy
4672,2,2005,long_modsev
4672,2,2010,epilepsy
4672,2,2010,long_modsev
4672,2,2015,epilepsy
4672,2,2015,long_modsev
4672,2,2017,epilepsy
4672,2,2017,long_modsev
4672,2,2019,epilepsy
4672,2,2019,long_modsev
4673,1,1990,epilepsy
4673,1,1990,long_modsev
4673,1,1995,epilepsy
4673,1,1995,long_modsev
4673,1,2000,epilepsy
4673,1,2000,long_modsev
4673,1,2005,epilepsy
4673,1,2005,long_modsev
4673,1,2010,epilepsy
4673,1,2010,long_modsev
4673,1,2015,epilepsy
4673,1,2015,long_modsev
4673,1,2017,epilepsy
4673,1,2017,long_modsev
4673,1,2019,epilepsy
4673,1,2019,long_modsev
4673,2,1990,epilepsy
4673,2,1990,long_modsev
4673,2,1995,epilepsy
4673,2,1995,long_modsev
4673,2,2000,epilepsy
4673,2,2000,long_modsev
4673,2,2005,epilepsy
4673,2,2005,long_modsev
4673,2,2010,epilepsy
4673,2,2010,long_modsev
4673,2,2015,epilepsy
4673,2,2015,long_modsev
4673,2,2017,epilepsy
4673,2,2017,long_modsev
4673,2,2019,epilepsy
4673,2,2019,long_modsev
4674,1,1990,epilepsy
4674,1,1990,long_modsev
4674,1,1995,epilepsy
4674,1,1995,long_modsev
4674,1,2000,epilepsy
4674,1,2000,long_modsev
4674,1,2005,epilepsy
4674,1,2005,long_modsev
4674,1,2010,epilepsy
4674,1,2010,long_modsev
4674,1,2015,epilepsy
4674,1,2015,long_modsev
4674,1,2017,epilepsy
4674,1,2017,long_modsev
4674,1,2019,epilepsy
4674,1,2019,long_modsev
4674,2,1990,epilepsy
4674,2,1990,long_modsev
4674,2,1995,epilepsy
4674,2,1995,long_modsev
4674,2,2000,epilepsy
4674,2,2000,long_modsev
4674,2,2005,epilepsy
4674,2,2005,long_modsev
4674,2,2010,epilepsy
4674,2,2010,long_modsev
4674,2,2015,epilepsy
4674,2,2015,long_modsev
4674,2,2017,epilepsy
4674,2,2017,long_modsev
4674,2,2019,epilepsy
4674,2,2019,long_modsev
131,1,1990,epilepsy
131,1,1990,long_modsev
131,1,1995,epilepsy
131,1,1995,long_modsev
131,1,2000,epilepsy
131,1,2000,long_modsev
131,1,2005,epilepsy
131,1,2005,long_modsev
131,1,2010,epilepsy
131,1,2010,long_modsev
131,1,2015,epilepsy
131,1,2015,long_modsev
131,1,2017,epilepsy
131,1,2017,long_modsev
131,1,2019,epilepsy
131,1,2019,long_modsev
131,2,1990,epilepsy
131,2,1990,long_modsev
131,2,1995,epilepsy
131,2,1995,long_modsev
131,2,2000,epilepsy
131,2,2000,long_modsev
131,2,2005,epilepsy
131,2,2005,long_modsev
131,2,2010,epilepsy
131,2,2010,long_modsev
131,2,2015,epilepsy
131,2,2015,long_modsev
131,2,2017,epilepsy
131,2,2017,long_modsev
131,2,2019,epilepsy
131,2,2019,long_modsev
132,1,1990,epilepsy
132,1,1990,long_modsev
132,1,1995,epilepsy
132,1,1995,long_modsev
132,1,2000,epilepsy
132,1,2000,long_modsev
132,1,2005,epilepsy
132,1,2005,long_modsev
132,1,2010,epilepsy
132,1,2010,long_modsev
132,1,2015,epilepsy
132,1,2015,long_modsev
132,1,2017,epilepsy
132,1,2017,long_modsev
132,1,2019,epilepsy
132,1,2019,long_modsev
132,2,1990,epilepsy
132,2,1990,long_modsev
132,2,1995,epilepsy
132,2,1995,long_modsev
132,2,2000,epilepsy
132,2,2000,long_modsev
132,2,2005,epilepsy
132,2,2005,long_modsev
132,2,2010,epilepsy
132,2,2010,long_modsev
132,2,2015,epilepsy
132,2,2015,long_modsev
132,2,2017,epilepsy
132,2,2017,long_modsev
132,2,2019,epilepsy
132,2,2019,long_modsev
133,1,1990,epilepsy
133,1,1990,long_modsev
133,1,1995,epilepsy
133,1,1995,long_modsev
133,1,2000,epilepsy
133,1,2000,long_modsev
133,1,2005,epilepsy
133,1,2005,long_modsev
133,1,2010,epilepsy
133,1,2010,long_modsev
133,1,2015,epilepsy
133,1,2015,long_modsev
133,1,2017,epilepsy
133,1,2017,long_modsev
133,1,2019,epilepsy
133,1,2019,long_modsev
133,2,1990,epilepsy
133,2,1990,long_modsev
133,2,1995,epilepsy
133,2,1995,long_modsev
133,2,2000,epilepsy
133,2,2000,long_modsev
133,2,2005,epilepsy
133,2,2005,long_modsev
133,2,2010,epilepsy
133,2,2010,long_modsev
133,2,2015,epilepsy
133,2,2015,long_modsev
133,2,2017,epilepsy
133,2,2017,long_modsev
133,2,2019,epilepsy
133,2,2019,long_modsev
4750,1,1990,epilepsy
4750,1,1990,long_modsev
4750,1,1995,epilepsy
4750,1,1995,long_modsev
4750,1,2000,epilepsy
4750,1,2000,long_modsev
4750,1,2005,epilepsy
4750,1,2005,long_modsev
4750,1,2010,epilepsy
4750,1,2010,long_modsev
4750,1,2015,epilepsy
4750,1,2015,long_modsev
4750,1,2017,epilepsy
4750,1,2017,long_modsev
4750,1,2019,epilepsy
4750,1,2019,long_modsev
4750,2,1990,epilepsy
4750,2,1990,long_modsev
4750,2,1995,epilepsy
4750,2,1995,long_modsev
4750,2,2000,epilepsy
4750,2,2000,long_modsev
4750,2,2005,epilepsy
4750,2,2005,long_modsev
4750,2,2010,epilepsy
4750,2,2010,long_modsev
4750,2,2015,epilepsy
4750,2,2015,long_modsev
4750,2,2017,epilepsy
4750,2,2017,long_modsev
4750,2,2019,epilepsy
4750,2,2019,long_modsev
4751,1,1990,epilepsy
4751,1,1990,long_modsev
4751,1,1995,epilepsy
4751,1,1995,long_modsev
4751,1,2000,epilepsy
4751,1,2000,long_modsev
4751,1,2005,epilepsy
4751,1,2005,long_modsev
4751,1,2010,epilepsy
4751,1,2010,long_modsev
4751,1,2015,epilepsy
4751,1,2015,long_modsev
4751,1,2017,epilepsy
4751,1,2017,long_modsev
4751,1,2019,epilepsy
4751,1,2019,long_modsev
4751,2,1990,epilepsy
4751,2,1990,long_modsev
4751,2,1995,epilepsy
4751,2,1995,long_modsev
4751,2,2000,epilepsy
4751,2,2000,long_modsev
4751,2,2005,epilepsy
4751,2,2005,long_modsev
4751,2,2010,epilepsy
4751,2,2010,long_modsev
4751,2,2015,epilepsy
4751,2,2015,long_modsev
4751,2,2017,epilepsy
4751,2,2017,long_modsev
4751,2,2019,epilepsy
4751,2,2019,long_modsev
4753,1,1990,epilepsy
4753,1,1990,long_modsev
4753,1,1995,epilepsy
4753,1,1995,long_modsev
4753,1,2000,epilepsy
4753,1,2000,long_modsev
4753,1,2005,epilepsy
4753,1,2005,long_modsev
4753,1,2010,epilepsy
4753,1,2010,long_modsev
4753,1,2015,epilepsy
4753,1,2015,long_modsev
4753,1,2017,epilepsy
4753,1,2017,long_modsev
4753,1,2019,epilepsy
4753,1,2019,long_modsev
4753,2,1990,epilepsy
4753,2,1990,long_modsev
4753,2,1995,epilepsy
4753,2,1995,long_modsev
4753,2,2000,epilepsy
4753,2,2000,long_modsev
4753,2,2005,epilepsy
4753,2,2005,long_modsev
4753,2,2010,epilepsy
4753,2,2010,long_modsev
4753,2,2015,epilepsy
4753,2,2015,long_modsev
4753,2,2017,epilepsy
4753,2,2017,long_modsev
4753,2,2019,epilepsy
4753,2,2019,long_modsev
4752,1,1990,epilepsy
4752,1,1990,long_modsev
4752,1,1995,epilepsy
4752,1,1995,long_modsev
4752,1,2000,epilepsy
4752,1,2000,long_modsev
4752,1,2005,epilepsy
4752,1,2005,long_modsev
4752,1,2010,epilepsy
4752,1,2010,long_modsev
4752,1,2015,epilepsy
4752,1,2015,long_modsev
4752,1,2017,epilepsy
4752,1,2017,long_modsev
4752,1,2019,epilepsy
4752,1,2019,long_modsev
4752,2,1990,epilepsy
4752,2,1990,long_modsev
4752,2,1995,epilepsy
4752,2,1995,long_modsev
4752,2,2000,epilepsy
4752,2,2000,long_modsev
4752,2,2005,epilepsy
4752,2,2005,long_modsev
4752,2,2010,epilepsy
4752,2,2010,long_modsev
4752,2,2015,epilepsy
4752,2,2015,long_modsev
4752,2,2017,epilepsy
4752,2,2017,long_modsev
4752,2,2019,epilepsy
4752,2,2019,long_modsev
4754,1,1990,epilepsy
4754,1,1990,long_modsev
4754,1,1995,epilepsy
4754,1,1995,long_modsev
4754,1,2000,epilepsy
4754,1,2000,long_modsev
4754,1,2005,epilepsy
4754,1,2005,long_modsev
4754,1,2010,epilepsy
4754,1,2010,long_modsev
4754,1,2015,epilepsy
4754,1,2015,long_modsev
4754,1,2017,epilepsy
4754,1,2017,long_modsev
4754,1,2019,epilepsy
4754,1,2019,long_modsev
4754,2,1990,epilepsy
4754,2,1990,long_modsev
4754,2,1995,epilepsy
4754,2,1995,long_modsev
4754,2,2000,epilepsy
4754,2,2000,long_modsev
4754,2,2005,epilepsy
4754,2,2005,long_modsev
4754,2,2010,epilepsy
4754,2,2010,long_modsev
4754,2,2015,epilepsy
4754,2,2015,long_modsev
4754,2,2017,epilepsy
4754,2,2017,long_modsev
4754,2,2019,epilepsy
4754,2,2019,long_modsev
4755,1,1990,epilepsy
4755,1,1990,long_modsev
4755,1,1995,epilepsy
4755,1,1995,long_modsev
4755,1,2000,epilepsy
4755,1,2000,long_modsev
4755,1,2005,epilepsy
4755,1,2005,long_modsev
4755,1,2010,epilepsy
4755,1,2010,long_modsev
4755,1,2015,epilepsy
4755,1,2015,long_modsev
4755,1,2017,epilepsy
4755,1,2017,long_modsev
4755,1,2019,epilepsy
4755,1,2019,long_modsev
4755,2,1990,epilepsy
4755,2,1990,long_modsev
4755,2,1995,epilepsy
4755,2,1995,long_modsev
4755,2,2000,epilepsy
4755,2,2000,long_modsev
4755,2,2005,epilepsy
4755,2,2005,long_modsev
4755,2,2010,epilepsy
4755,2,2010,long_modsev
4755,2,2015,epilepsy
4755,2,2015,long_modsev
4755,2,2017,epilepsy
4755,2,2017,long_modsev
4755,2,2019,epilepsy
4755,2,2019,long_modsev
4756,1,1990,epilepsy
4756,1,1990,long_modsev
4756,1,1995,epilepsy
4756,1,1995,long_modsev
4756,1,2000,epilepsy
4756,1,2000,long_modsev
4756,1,2005,epilepsy
4756,1,2005,long_modsev
4756,1,2010,epilepsy
4756,1,2010,long_modsev
4756,1,2015,epilepsy
4756,1,2015,long_modsev
4756,1,2017,epilepsy
4756,1,2017,long_modsev
4756,1,2019,epilepsy
4756,1,2019,long_modsev
4756,2,1990,epilepsy
4756,2,1990,long_modsev
4756,2,1995,epilepsy
4756,2,1995,long_modsev
4756,2,2000,epilepsy
4756,2,2000,long_modsev
4756,2,2005,epilepsy
4756,2,2005,long_modsev
4756,2,2010,epilepsy
4756,2,2010,long_modsev
4756,2,2015,epilepsy
4756,2,2015,long_modsev
4756,2,2017,epilepsy
4756,2,2017,long_modsev
4756,2,2019,epilepsy
4756,2,2019,long_modsev
4757,1,1990,epilepsy
4757,1,1990,long_modsev
4757,1,1995,epilepsy
4757,1,1995,long_modsev
4757,1,2000,epilepsy
4757,1,2000,long_modsev
4757,1,2005,epilepsy
4757,1,2005,long_modsev
4757,1,2010,epilepsy
4757,1,2010,long_modsev
4757,1,2015,epilepsy
4757,1,2015,long_modsev
4757,1,2017,epilepsy
4757,1,2017,long_modsev
4757,1,2019,epilepsy
4757,1,2019,long_modsev
4757,2,1990,epilepsy
4757,2,1990,long_modsev
4757,2,1995,epilepsy
4757,2,1995,long_modsev
4757,2,2000,epilepsy
4757,2,2000,long_modsev
4757,2,2005,epilepsy
4757,2,2005,long_modsev
4757,2,2010,epilepsy
4757,2,2010,long_modsev
4757,2,2015,epilepsy
4757,2,2015,long_modsev
4757,2,2017,epilepsy
4757,2,2017,long_modsev
4757,2,2019,epilepsy
4757,2,2019,long_modsev
4758,1,1990,epilepsy
4758,1,1990,long_modsev
4758,1,1995,epilepsy
4758,1,1995,long_modsev
4758,1,2000,epilepsy
4758,1,2000,long_modsev
4758,1,2005,epilepsy
4758,1,2005,long_modsev
4758,1,2010,epilepsy
4758,1,2010,long_modsev
4758,1,2015,epilepsy
4758,1,2015,long_modsev
4758,1,2017,epilepsy
4758,1,2017,long_modsev
4758,1,2019,epilepsy
4758,1,2019,long_modsev
4758,2,1990,epilepsy
4758,2,1990,long_modsev
4758,2,1995,epilepsy
4758,2,1995,long_modsev
4758,2,2000,epilepsy
4758,2,2000,long_modsev
4758,2,2005,epilepsy
4758,2,2005,long_modsev
4758,2,2010,epilepsy
4758,2,2010,long_modsev
4758,2,2015,epilepsy
4758,2,2015,long_modsev
4758,2,2017,epilepsy
4758,2,2017,long_modsev
4758,2,2019,epilepsy
4758,2,2019,long_modsev
4759,1,1990,epilepsy
4759,1,1990,long_modsev
4759,1,1995,epilepsy
4759,1,1995,long_modsev
4759,1,2000,epilepsy
4759,1,2000,long_modsev
4759,1,2005,epilepsy
4759,1,2005,long_modsev
4759,1,2010,epilepsy
4759,1,2010,long_modsev
4759,1,2015,epilepsy
4759,1,2015,long_modsev
4759,1,2017,epilepsy
4759,1,2017,long_modsev
4759,1,2019,epilepsy
4759,1,2019,long_modsev
4759,2,1990,epilepsy
4759,2,1990,long_modsev
4759,2,1995,epilepsy
4759,2,1995,long_modsev
4759,2,2000,epilepsy
4759,2,2000,long_modsev
4759,2,2005,epilepsy
4759,2,2005,long_modsev
4759,2,2010,epilepsy
4759,2,2010,long_modsev
4759,2,2015,epilepsy
4759,2,2015,long_modsev
4759,2,2017,epilepsy
4759,2,2017,long_modsev
4759,2,2019,epilepsy
4759,2,2019,long_modsev
4762,1,1990,epilepsy
4762,1,1990,long_modsev
4762,1,1995,epilepsy
4762,1,1995,long_modsev
4762,1,2000,epilepsy
4762,1,2000,long_modsev
4762,1,2005,epilepsy
4762,1,2005,long_modsev
4762,1,2010,epilepsy
4762,1,2010,long_modsev
4762,1,2015,epilepsy
4762,1,2015,long_modsev
4762,1,2017,epilepsy
4762,1,2017,long_modsev
4762,1,2019,epilepsy
4762,1,2019,long_modsev
4762,2,1990,epilepsy
4762,2,1990,long_modsev
4762,2,1995,epilepsy
4762,2,1995,long_modsev
4762,2,2000,epilepsy
4762,2,2000,long_modsev
4762,2,2005,epilepsy
4762,2,2005,long_modsev
4762,2,2010,epilepsy
4762,2,2010,long_modsev
4762,2,2015,epilepsy
4762,2,2015,long_modsev
4762,2,2017,epilepsy
4762,2,2017,long_modsev
4762,2,2019,epilepsy
4762,2,2019,long_modsev
4761,1,1990,epilepsy
4761,1,1990,long_modsev
4761,1,1995,epilepsy
4761,1,1995,long_modsev
4761,1,2000,epilepsy
4761,1,2000,long_modsev
4761,1,2005,epilepsy
4761,1,2005,long_modsev
4761,1,2010,epilepsy
4761,1,2010,long_modsev
4761,1,2015,epilepsy
4761,1,2015,long_modsev
4761,1,2017,epilepsy
4761,1,2017,long_modsev
4761,1,2019,epilepsy
4761,1,2019,long_modsev
4761,2,1990,epilepsy
4761,2,1990,long_modsev
4761,2,1995,epilepsy
4761,2,1995,long_modsev
4761,2,2000,epilepsy
4761,2,2000,long_modsev
4761,2,2005,epilepsy
4761,2,2005,long_modsev
4761,2,2010,epilepsy
4761,2,2010,long_modsev
4761,2,2015,epilepsy
4761,2,2015,long_modsev
4761,2,2017,epilepsy
4761,2,2017,long_modsev
4761,2,2019,epilepsy
4761,2,2019,long_modsev
4760,1,1990,epilepsy
4760,1,1990,long_modsev
4760,1,1995,epilepsy
4760,1,1995,long_modsev
4760,1,2000,epilepsy
4760,1,2000,long_modsev
4760,1,2005,epilepsy
4760,1,2005,long_modsev
4760,1,2010,epilepsy
4760,1,2010,long_modsev
4760,1,2015,epilepsy
4760,1,2015,long_modsev
4760,1,2017,epilepsy
4760,1,2017,long_modsev
4760,1,2019,epilepsy
4760,1,2019,long_modsev
4760,2,1990,epilepsy
4760,2,1990,long_modsev
4760,2,1995,epilepsy
4760,2,1995,long_modsev
4760,2,2000,epilepsy
4760,2,2000,long_modsev
4760,2,2005,epilepsy
4760,2,2005,long_modsev
4760,2,2010,epilepsy
4760,2,2010,long_modsev
4760,2,2015,epilepsy
4760,2,2015,long_modsev
4760,2,2017,epilepsy
4760,2,2017,long_modsev
4760,2,2019,epilepsy
4760,2,2019,long_modsev
4763,1,1990,epilepsy
4763,1,1990,long_modsev
4763,1,1995,epilepsy
4763,1,1995,long_modsev
4763,1,2000,epilepsy
4763,1,2000,long_modsev
4763,1,2005,epilepsy
4763,1,2005,long_modsev
4763,1,2010,epilepsy
4763,1,2010,long_modsev
4763,1,2015,epilepsy
4763,1,2015,long_modsev
4763,1,2017,epilepsy
4763,1,2017,long_modsev
4763,1,2019,epilepsy
4763,1,2019,long_modsev
4763,2,1990,epilepsy
4763,2,1990,long_modsev
4763,2,1995,epilepsy
4763,2,1995,long_modsev
4763,2,2000,epilepsy
4763,2,2000,long_modsev
4763,2,2005,epilepsy
4763,2,2005,long_modsev
4763,2,2010,epilepsy
4763,2,2010,long_modsev
4763,2,2015,epilepsy
4763,2,2015,long_modsev
4763,2,2017,epilepsy
4763,2,2017,long_modsev
4763,2,2019,epilepsy
4763,2,2019,long_modsev
4764,1,1990,epilepsy
4764,1,1990,long_modsev
4764,1,1995,epilepsy
4764,1,1995,long_modsev
4764,1,2000,epilepsy
4764,1,2000,long_modsev
4764,1,2005,epilepsy
4764,1,2005,long_modsev
4764,1,2010,epilepsy
4764,1,2010,long_modsev
4764,1,2015,epilepsy
4764,1,2015,long_modsev
4764,1,2017,epilepsy
4764,1,2017,long_modsev
4764,1,2019,epilepsy
